#        TCE       KIC           Source       KIC  Prat    Dist ΔRow ΔCol   Mag2   ΔMag     Drat      Mechanism Flag  Psig  Tsig
007282008-01 007282008       RR-Lyr-pri 007198959  1:1   1107.3   99  260   7.86   8.02 1.5982E+04   Direct-PRF    0 1.200 19.463
007282028-01 007282028       RR-Lyr-pri 007198959  1:1   1125.2  100  264   7.86   5.84 8.9042E+04   Direct-PRF    0 3.442 24.396
007282042-01 007282042       RR-Lyr-pri 007198959  1:1   1127.9  112  260   7.86   5.59 6.2330E+04   Direct-PRF    0 0.724 20.621
007282078-01 007282078       RR-Lyr-pri 007198959  1:1   1210.2   71  295   7.86   7.64 1.2466E+04   Direct-PRF    0 4.543 16.085
007282085-01 007282085       RR-Lyr-pri 007198959  1:1   1203.4   79  292   7.86   7.93 6.2330E+05   Direct-PRF    0 1.255 10.731
007282108-01 007282108       RR-Lyr-pri 007198959  1:1   1182.7  119  272   7.86   7.98 7.8898E+03   Direct-PRF    0 1.631 18.805
007282154-01 007282154       RR-Lyr-pri 007198959  1:1   1246.8  100  297   7.86   7.96 5.0716E+02   Direct-PRF    0 1.928 18.961
007282162-01 007282162       RR-Lyr-pri 007198959  1:1   1249.2  107  295   7.86   3.99 1.0388E+05   Direct-PRF    0 1.698 20.633
007282168-01 007282168       RR-Lyr-pri 007198959  1:1   1261.9  101  300   7.86   7.05 2.4932E+04   Direct-PRF    0 2.760 20.981
007282194-01 007282194       RR-Lyr-pri 007198959  1:1   1287.6  104  306   7.86   6.87 3.2805E+04   Direct-PRF    0 3.771 25.268
007282195-01 007282195       RR-Lyr-pri 007198959  1:1   1287.5  105  306   7.86   7.56 1.1130E+04   Direct-PRF    0 2.336 22.573
007285616-01 007285616       RR-Lyr-pri 007198959  1:1   4106.4  495   -2   7.86   5.12 2.4932E+04  Col-Anomaly    2 2.934 20.423
007285673-01 007285673       RR-Lyr-pri 007198959  1:1   4147.3  521    0   7.86   6.64 8.2013E+03  Col-Anomaly    2 1.128 23.010
007289162-01 007289162           399.01 007289157  1:1     16.8   -3   -3  12.95   0.70 5.8523E+02   Direct-PRF    0 1.004 0.643
007289165-01 007289165           399.01 007289157  1:1     14.7    4    1  12.95  -0.09 3.2010E+02   Direct-PRF    0 0.006 0.007
007289165-03 007289165     007289157-02 007289157  1:2     14.7    4    1  12.95  -0.09 1.9024E+02   Direct-PRF    0 3.873 0.908
007293937-01 007293937     007374746-01 007374746  1:1     14.1   -2   -2  15.00  -3.05 4.4348E+03   Direct-PRF    0 1.317 0.267
007296086-01 007296086          3790.01 007296094  1:1      9.4   -2   -1  18.59  -3.97 9.3064E+02   Direct-PRF    0 0.565 0.704
007362301-01 007362301       RR-Lyr-pri 007198959  1:1    848.7   -6  213   7.86   6.85 2.5971E+04   Direct-PRF    0 4.515 19.092
007362355-01 007362355       RR-Lyr-pri 007198959  1:1    868.4   10  218   7.86   6.45 4.7946E+04   Direct-PRF    0 1.120 21.949
007362364-01 007362364       RR-Lyr-pri 007198959  1:1    873.8   11  219   7.86   6.56 3.2805E+04   Direct-PRF    0 1.247 21.946
007362391-01 007362391       RR-Lyr-pri 007198959  1:1    903.1    9  226   7.86   6.53 2.7100E+04   Direct-PRF    0 0.329 20.582
007362420-01 007362420       RR-Lyr-pri 007198959  1:1    966.7   -3  243   7.86   7.38 4.4521E+04   Direct-PRF    0 0.855 11.984
007362434-01 007362434       RR-Lyr-pri 007198959  1:1    971.0    2  244   7.86   7.90 1.8332E+04   Direct-PRF    0 0.059 22.010
007362450-01 007362450       RR-Lyr-pri 007198959  1:1    991.7   -1  249   7.86   5.04 6.9255E+04   Direct-PRF    0 4.343 22.666
007362501-01 007362501       RR-Lyr-pri 007198959  1:1   1060.1  -11  266   7.86   7.10 1.3550E+04   Direct-PRF    0 3.627 24.706
007362573-01 007362573       RR-Lyr-pri 007198959  1:1   1147.3  -15  288   7.86   7.33 6.2330E+05   Direct-PRF    0 3.665 12.727
007362579-01 007362579       RR-Lyr-pri 007198959  1:1   1074.0   19  269   7.86   7.49 3.1165E+04   Direct-PRF    0 0.042 22.090
007362587-01 007362587       RR-Lyr-pri 007198959  1:1   1053.3   33  262   7.86   4.18 6.9255E+04   Direct-PRF    0 0.180 21.188
007362592-01 007362592       RR-Lyr-pri 007198959  1:1   1122.7    3  282   7.86   5.80 5.1941E+04   Direct-PRF    0 0.311 18.719
007362628-01 007362628       RR-Lyr-pri 007198959  1:1   1232.2  -24  308   7.86   6.91 1.9478E+04   Direct-PRF    0 4.993 25.360
007362631-01 007362631       RR-Lyr-pri 007198959  1:1   1190.1   -7  299   7.86   6.79 1.8888E+04   Direct-PRF    0 2.643 16.774
007362632-01 007362632       RR-Lyr-pri 007198959  1:1   1172.3    0  294   7.86   7.58 6.2330E+05   Direct-PRF    0 0.988 1.690
007362695-01 007362695       RR-Lyr-pri 007198959  1:1   1147.1   36  286   7.86   6.99 2.0777E+04   Direct-PRF    0 2.696 18.543
007362696-03 007362696       RR-Lyr-pri 007198959  1:1   1155.4   33  288   7.86   7.67 5.6663E+04   Direct-PRF    0 3.317 8.160
007366036-01 007366036       RR-Lyr-pri 007198959  1:1   3852.6  346   -1   7.86   3.79 8.9042E+04  Col-Anomaly    2 1.914 23.460
007368137-01 007368137    007368103-pri 007368103  1:1     21.7    3   -5  13.42   1.48 1.7754E+03   Direct-PRF    0 1.155 0.436
007376490-01 007376490          3535.01 007376500  1:1      5.4   -1    0  15.18  -2.03 4.5346E+01   Direct-PRF    0 0.040 0.031
007376490-02 007376490    007376500-sec 007376500  1:1      5.4   -1    0  15.18  -2.03 3.2517E+01   Direct-PRF    0 0.066 1.267
007376982-01 007376982          6848.01 007212722  1:1   1367.4  344    1  13.97  -0.36 8.4643E+03  Col-Anomaly    0 2.647 1.751
007382263-01 007382263    007382250-pri 007382250  1:1     27.4   -5    4  12.01   3.11 1.0000E+03   Direct-PRF    0 2.550 3.616
007385387-01 007385387    007385478-pri 007385478  1:1     66.0   16    2  11.47   4.40 1.9010E+03   Direct-PRF    0 0.664 0.475
007385509-01 007385509    007385478-pri 007385478  1:1     18.4   -4   -3  11.47   2.37 2.6965E+02   Direct-PRF    0 2.374 1.404
007431709-01 007431709    007431703-pri 007431703  1:1     65.4    8   15  12.25   2.83 7.3526E+03   Direct-PRF    0 1.622 1.302
007432476-02 007432476    007432479-pri 007432479  2:1      4.3   -1    1  14.54   1.07 2.2016E+02   Direct-PRF    0 0.406 0.167
007435780-01 007435780    007518816-pri 007518816  2:1     40.3   -1  -10  12.85   2.17 5.3517E+03   Direct-PRF    0 1.839 0.622
007440062-01 007440062     007602309-01 007602309  1:1   1082.4   -3 -272  15.37  -2.61 2.9403E-01  Col-Anomaly    1 2.847 1.347
007448023-01 007448023       RR-Lyr-pri 007198959  1:1   3776.6  295    1   7.86   7.82 7.3329E+03  Col-Anomaly    2 3.007 22.209
007458309-01 007458309    007458285-pri 007458285  1:1     18.4    3   -3  13.52   0.35 1.3884E+04   Direct-PRF    0 0.450 2.714
007458433-01 007458433    007458285-pri 007458285  1:1    109.4   27   -1  13.52   0.64 9.3811E+03   Direct-PRF    0 4.096 1.422
007461307-01 007461307     007461314-01 007461314  1:1     27.8   -5   -6  14.88  -0.27 1.0702E+00   Direct-PRF    1 3.272 1.620
007461314-01 007461314          2909.01 007461307  1:1     27.8    5    6  14.62   0.27 1.2787E+00   Direct-PRF    1 1.345 1.496
007501259-01 007501259    007501230-pri 007501230  1:1     65.9   16   -4  12.45   1.74 1.2865E+04   Direct-PRF    0 0.684 0.257
007514582-01 007514582    007431703-pri 007431703  1:1     79.0   -2  -20  12.25   3.08 7.1641E+03   Direct-PRF    0 0.279 0.536
007516354-01 007516354    007516345-pri 007516345  2:1     12.4    0   -3  12.32  -0.89 5.3442E+03   Direct-PRF    0 2.005 0.190
007516379-02 007516379    007516345-pri 007516345  2:1     71.2    0  -18  12.32   2.51 9.5828E+03   Direct-PRF    0 1.319 1.820
007530366-01 007530366    V2680-Cyg-pri 007530335  1:1     40.9   10   -1  14.70  -6.33 4.5550E+05   Direct-PRF    0 2.671 1.524
007537849-01 007537849     007764561-01 007764561  1:1   2683.1 -675    6  15.72  -0.49 2.9937E+00  Col-Anomaly    1 3.288 3.819
007584755-01 007584755    007584739-pri 007584739  1:1     29.7   -3   -7  13.38   0.80 1.6660E+04   Direct-PRF    0 4.166 1.869
007584778-01 007584778    007584826-pri 007584826  1:1    105.1   27    1  15.19  -0.67 4.3667E+03  Col-Anomaly    0 1.746 0.873
007602309-01 007602309     007440062-01 007440062  1:1   1082.4    3  272  12.76   2.61 3.4010E+00  Col-Anomaly    1 2.847 1.347
007609886-01 007609886       RR-Lyr-pri 007198959  1:1   3592.0   20    1   7.86   8.06 7.7912E+03  Col-Anomaly    2 3.127 10.570
007620660-02 007620660    007620664-pri 007620664  1:1     10.5   -2   -2  13.11   2.37 4.2320E+03   Direct-PRF    0 4.485 2.311
007622059-02 007622059          6894.01 007622072  1:2     16.5   -3   -2  13.58  -0.31 3.1696E+02   Direct-PRF    0 1.246 2.492
007622473-01 007622473          1447.01 007622486  1:1     14.1   -4    1  13.09  -0.78 9.0213E+02   Direct-PRF    0 2.267 2.583
007657926-01 007657926    007657914-pri 007657914  2:1     50.8   -6   11  12.91   1.88 7.8058E+03   Direct-PRF    0 4.556 1.027
007677313-01 007677313     007953701-01 007953701  1:1   2024.4   -1 -509  13.42   2.10 2.1195E+00  Col-Anomaly    1 1.842 3.199
007685693-01 007685693    007685689-pri 007685689  2:1      6.0    1    0  15.54  -1.59 2.5022E+03   Direct-PRF    0 4.721 0.645
007685693-02 007685693    007685689-pri 007685689  2:1      6.0    1    0  15.54  -1.59 4.9625E+01   Direct-PRF    0 1.760 0.327
007690855-02 007690855    007690843-pri 007690843  2:1     15.2    4    0  11.08   2.96 6.0263E+00   Direct-PRF    0 0.552 0.115
007693494-01 007693494     007764546-01 007764546  1:1    648.8 -163    3  15.13   0.34 4.6819E-01  Col-Anomaly    1 1.229 0.344
007695087-01 007695087          6041.01 007695093  1:1      8.5   -1    2  13.86   0.87 7.7454E+01   Direct-PRF    0 0.083 0.060
007699298-01 007699298     007770471-01 007770471  1:1    617.8  155   -1  14.62  -1.07 2.6802E+04  Col-Anomaly    0 2.546 0.755
007700561-01 007700561          6908.01 007700578  1:1     16.9    2    3  14.15   1.39 1.0539E+03   Direct-PRF    0 1.171 0.349
007700578-01 007700578     007700590-01 007700590  1:1      9.2    1    3  14.85  -0.70 1.0132E+00   Direct-PRF    0 3.803 4.225
007700590-01 007700590          6908.01 007700578  1:1      9.2   -1   -3  14.15   0.70 2.6437E+01   Direct-PRF    0 0.636 0.613
007707736-01 007707736    007707742-pri 007707742  2:1      6.5   -2    0  16.98  -1.36 6.3952E+01   Direct-PRF    0 0.047 0.038
007707736-02 007707736    007707742-pri 007707742  2:1      6.5   -2    0  16.98  -1.36 1.5398E+01   Direct-PRF    0 0.805 0.072
007708215-01 007708215          3666.01 007708193  1:1     11.1    3    0  15.99  -0.73 9.6913E+01   Direct-PRF    0 0.130 0.180
007708215-02 007708215          3666.01 007708193  1:2     11.1    3    0  15.99  -0.73 1.5872E+02   Direct-PRF    0 0.014 0.173
007747835-01 007747835     007953895-01 007953895  1:1   1640.3   -6 -412  15.14   0.05 1.2350E+00  Col-Anomaly    1 0.979 1.112
007751571-01 007751571          6912.01 007751562  1:1      6.1    0   -1  15.25   0.32 1.6863E+01   Direct-PRF    0 0.051 0.019
007751571-02 007751571     007751562-02 007751562  1:1      6.1    0   -1  15.25   0.32 8.9211E+00   Direct-PRF    0 0.085 0.015
007764546-01 007764546     007693494-01 007693494  1:1    648.8  163   -3  15.47  -0.34 2.1359E+00  Col-Anomaly    1 1.229 0.344
007764561-01 007764561     007537849-01 007537849  1:1   2683.1  675   -6  15.23   0.49 3.3404E-01  Col-Anomaly    1 3.288 3.819
007766113-01 007766113     007766199-01 007766199  1:1     75.8   -9   17  13.29   0.44 4.5455E-01   Direct-PRF    1 0.348 0.155
007766199-01 007766199     007766113-01 007766113  1:1     75.8    9  -17  13.73  -0.44 2.2000E+00   Direct-PRF    1 0.348 0.155
007766209-01 007766209    007766185-pri 007766185  1:1     28.1    6    3  12.11   2.70 5.0063E+04   Direct-PRF    0 2.021 0.058
007770450-01 007770450     007770471-01 007770471  1:1     17.7    3    3  14.62   1.22 2.9330E+03   Direct-PRF    0 2.495 0.835
007777365-01 007777365    007777443-pri 007777443  1:1     74.7  -17   -6  11.91   3.96 2.7357E+03   Direct-PRF    0 1.641 0.852
007777372-01 007777372          6916.01 007777365  2:1     84.8   10   18  15.87  -1.72 2.0959E+00   Direct-PRF    1 4.452 1.590
007777372-02 007777372    007777443-pri 007777443  2:1     53.7   -7   12  11.91   2.24 3.9896E+03   Direct-PRF    0 0.617 0.298
007777397-01 007777397     007777416-02 007777416  2:1      9.7   -3    0  15.30  -3.71 9.0935E+00   Direct-PRF    0 1.093 0.767
007777397-02 007777397     007777416-01 007777416  1:1      9.7   -3    0  15.30  -3.71 8.5045E+00   Direct-PRF    0 0.068 0.138
007777471-01 007777471    007777443-pri 007777443  1:1     64.8   -3  -16  11.91   2.63 5.1067E+03   Direct-PRF    0 3.643 2.277
007777522-01 007777522    007777443-pri 007777443  1:1     56.9   15   -1  11.91   3.85 4.1183E+03   Direct-PRF    0 4.971 2.334
007800750-01 007800750    007938870-pri 007938870  1:1    682.7  172   -1  12.29   1.11 2.3660E+04  Col-Anomaly    0 1.077 0.544
007812167-01 007812167     007812175-01 007812175  1:1      9.4    0   -2  16.33  -0.95 1.9595E+02   Direct-PRF    0 1.128 0.931
007812179-01 007812179     007812175-01 007812175  1:1      5.1    1    1  16.33  -1.90 7.4029E+01   Direct-PRF    0 1.043 0.814
007812179-02 007812179    007812175-sec 007812175  1:1      5.1    1    1  16.33  -1.90 4.8189E+01   Direct-PRF    0 1.926 1.870
007816137-01 007816137    007816201-pri 007816201  1:1     75.0   -9   17  12.02   3.00 5.9654E+03   Direct-PRF    0 4.898 0.400
007816665-01 007816665     007816680-01 007816680  1:1     13.2   -3    2  15.57   0.31 3.7897E+02   Direct-PRF    0 0.372 0.410
007818447-02 007818447    007818448-pri 007818448  1:1     12.5    2    3  13.89  -0.30 8.5952E+00   Direct-PRF    0 0.181 0.472
007835113-01 007835113     007835169-01 007835169  1:1     39.3  -10   -1  15.24   0.49 1.1666E+00   Direct-PRF    1 2.941 0.375
007835169-01 007835169     007835113-01 007835113  1:1     39.3   10    1  15.73  -0.49 8.5718E-01   Direct-PRF    1 2.941 0.375
007838213-01 007838213     007838214-01 007838214  1:1      4.4    1   -1  13.81   0.59 1.9167E+00   Direct-PRF    0 2.307 4.652
007838655-01 007838655    007838639-pri 007838639  1:2     10.0   -1   -3  13.77   1.69 1.1680E+02   Direct-PRF    0 4.455 1.483
007840044-01 007840044          3758.01 007840035  1:1      6.8    0   -2  16.90  -2.37 1.0732E+02   Direct-PRF    0 0.163 0.043
007848303-02 007848303     009488426-01 009488426  1:4   9269.6 -340   -9  12.98  -1.70 6.6667E-01  Col-Anomaly    3 3.243 1.948
007870250-01 007870250     007870306-01 007870306  1:1     77.2   15  -11  15.11  -0.54 1.6522E+00   Direct-PRF    1 1.792 1.332
007870282-01 007870282    007938870-pri 007938870  1:1     46.1   12    2  12.29   2.94 4.4362E+03   Direct-PRF    0 1.399 1.031
007870306-01 007870306     007870250-01 007870250  1:1     77.2  -15   11  14.57   0.54 6.0526E-01   Direct-PRF    1 1.792 1.332
007877818-01 007877818          3530.01 007877824  1:1      8.2   -1   -2  15.65  -1.83 3.7361E+02   Direct-PRF    0 0.112 0.091
007877818-02 007877818     007877824-02 007877824  1:1      8.2   -1   -2  15.65  -1.83 3.2526E+02   Direct-PRF    0 0.184 0.238
007877820-01 007877820          3530.01 007877824  1:1      4.7   -1    0  15.65  -2.55 4.1185E+01   Direct-PRF    0 0.039 0.011
007877820-02 007877820     007877824-02 007877824  1:1      4.7   -1    0  15.65  -2.55 3.9225E+01   Direct-PRF    0 0.164 0.224
007884866-01 007884866    007884842-pri 007884842  1:1     20.6    3   -4   9.60   5.64 2.2031E+02   Direct-PRF    0 1.410 1.210
007885494-01 007885494    007885570-pri 007885570  1:1     85.3  -10   20  11.68   3.98 2.1907E+03   Direct-PRF    0 2.723 1.159
007885558-01 007885558    007885570-pri 007885570  1:2     31.4    2    8  11.68   3.22 2.6079E+03   Direct-PRF    0 2.662 1.644
007889486-01 007889486     007821010-02 007821010  1:1    106.6  -14   23  10.82   4.94 1.2003E+03   Direct-PRF    0 1.281 0.284
007889486-02 007889486     007821010-01 007821010  1:1    106.6  -14   23  10.82   4.94 9.2306E+02   Direct-PRF    0 0.049 0.217
007901074-01 007901074     007970427-01 007970427  1:1    557.6 -140   -4  15.24   0.35 4.5875E-01  Col-Anomaly    1 2.958 2.031
007918172-02 007918172     007918217-01 007918217  1:1     25.6   -7    1  10.88   3.46 1.3004E+00   Direct-PRF    0 0.168 0.123
007918217-01 007918217    007918172-sec 007918172  1:3     25.6    7   -1  14.34  -3.46 1.3915E+00   Direct-PRF    1 1.476 0.193
007938180-01 007938180     007938179-01 007938179  1:1      5.3    0    1  11.45   2.17 3.5789E+00   Direct-PRF    0 1.672 2.219
007938499-01 007938499     V481-Lyr-pri 007938468  1:1     71.3   -1   18  13.27   1.67 3.9411E+03   Direct-PRF    0 1.884 0.178
007953701-01 007953701     007677313-01 007677313  1:1   2024.4    1  509  15.52  -2.10 4.7182E-01  Col-Anomaly    1 1.842 3.199
007953895-01 007953895     007747835-01 007747835  1:1   1640.3    6  412  15.19  -0.05 8.0973E-01  Col-Anomaly    1 0.979 1.112
007953935-01 007953935     007953895-01 007953895  1:1     52.8   13    3  15.14   0.26 6.9970E-01   Direct-PRF    1 3.958 1.816
007953935-02 007953935     008023034-01 008023034  1:1    517.5 -130    0  14.38   1.02 4.3863E-01  Col-Anomaly    1 0.301 0.456
007968400-01 007968400     007968451-01 007968451  1:1     67.5   -4  -17  15.47  -0.03 1.2745E+00   Direct-PRF    1 3.488 0.800
007968451-01 007968451     007968400-01 007968400  1:1     67.5    4   17  15.44   0.03 7.8463E-01   Direct-PRF    1 3.488 0.800
007968859-01 007968859     008107473-01 008107473  1:1   1004.6 -252   -5  14.70  -0.14 1.0455E+00  Col-Anomaly    1 3.188 0.538
007970427-01 007970427     007901074-01 007901074  1:1    557.6  140    4  15.59  -0.35 2.1798E+00  Col-Anomaly    1 2.958 2.031
007970969-01 007970969     007970972-01 007970972  1:1     68.7    9  -15  15.85  -0.27 2.3023E+00   Direct-PRF    1 3.504 0.151
007970972-01 007970972     007970969-01 007970969  1:1     68.7   -9   15  15.58   0.27 4.3434E-01   Direct-PRF    1 3.504 0.151
007988303-01 007988303     007988343-02 007988343  1:2     29.0   -4    7  14.49  -0.56 6.2200E+01   Direct-PRF    0 0.308 0.054
008009496-01 008009496          6951.01 008009500 10:1     15.3    2    3  14.58  -1.18 4.1034E+01   Direct-PRF    0 0.241 0.030
008009496-02 008009496          6951.01 008009500 10:1     15.3    2    3  14.58  -1.18 5.5789E+01   Direct-PRF    0 0.251 0.016
008009496-03 008009496          6951.01 008009500  1:1     15.3    2    3  14.58  -1.18 8.0290E+02   Direct-PRF    0 0.330 0.261
008016211-01 008016211          6953.01 008016214  1:1     11.2    0   -3  14.36   0.03 2.0330E+02   Direct-PRF    0 4.290 4.394
008022815-01 008022815     008092488-01 008092488  1:1    970.8 -244   -3  15.08  -0.98 2.4050E+00  Col-Anomaly    1 1.370 3.589
008023034-01 008023034     007953935-02 007953935  1:1    517.5  130    0  15.40  -1.02 2.2798E+00  Col-Anomaly    1 0.301 0.456
008029197-01 008029197          6964.01 008098300  1:2    293.3   74   -1  12.82  -0.17 1.0188E+04  Col-Anomaly    0 3.396 1.210
008036315-01 008036315    V1264-Cyg-pri 008102903  1:1   1929.5  337  351   6.71   5.04 4.5869E+03   Direct-PRF    0 4.534 1.072
008038392-01 008038392     008176865-01 008176865  1:1   1455.2 -366   -2  15.93  -0.57 1.1809E+00  Col-Anomaly    1 2.955 1.983
008038823-01 008038823     008038865-01 008038865  1:1     52.9  -14    1  14.32   1.22 5.5571E-01   Direct-PRF    1 4.725 3.490
008038865-01 008038865     008038823-01 008038823  1:1     52.9   14   -1  15.54  -1.22 1.7995E+00   Direct-PRF    1 4.725 3.490
008043882-01 008043882          5469.01 008043968  1:1     60.1   15   -2  15.29  -0.08 1.3016E+00   Direct-PRF    1 2.258 0.021
008043968-01 008043968    008043961-pri 008043961  1:1     83.8  -11  -17  10.74   4.56 2.8338E+03   Direct-PRF    0 0.540 0.639
008043968-02 008043968    008043961-sec 008043961  1:1     83.8  -11  -17  10.74   4.56 2.6957E+03   Direct-PRF    0 3.594 2.526
008044016-01 008044016          4812.01 008043721  1:1    252.7  -63    1  15.70  -1.96 4.2500E+00  Col-Anomaly    1 2.334 0.037
008058135-01 008058135     008058127-01 008058127  2:1      5.8    1   -1  13.47   0.45 4.7609E+00   Direct-PRF    0 3.159 1.401
008092039-01 008092039     008229100-01 008229100  1:1   1194.3 -300   -3  15.19  -0.43 1.5433E+00  Col-Anomaly    1 0.213 1.993
008092488-01 008092488     008160817-01 008160817  1:1     74.1  -16  -10  14.41   0.67 3.3549E-01   Direct-PRF    1 1.121 1.568
008094120-01 008094120          6961.01 008094140  1:1     30.1    0    8  15.16  -2.27 1.0702E+04   Direct-PRF    0 0.351 0.223
008095110-01 008095110          6171.01 008095099  1:1      5.4    2    0  14.17  -1.00 1.5424E+01   Direct-PRF    0 0.102 0.050
008097897-01 008097897    008097902-pri 008097902  2:1      7.1    1    1  16.38  -0.53 6.1702E+02   Direct-PRF    0 3.034 0.574
008104065-02 008104065           912.01 008505670  9:1   4475.2 -833    1  15.06  -1.44 5.5158E+00  Col-Anomaly    3 2.122 2.403
008104436-01 008104436    006706287-pri 006706287  1:1   7756.9   -2    1  13.62   1.94 1.9815E+03   Cross-Talk    0 0.673 0.288
008107115-01 008107115     008244179-01 008244179  1:1   1313.5 -330    1  15.12   0.25 1.4673E+00  Col-Anomaly    1 3.526 0.275
008107143-01 008107143     008244123-01 008244123  1:1   1216.9 -305    0  14.60   1.26 2.7825E-01  Col-Anomaly    1 0.870 1.481
008107473-01 008107473     007968859-01 007968859  1:1   1004.6  252    5  14.55   0.14 9.5652E-01  Col-Anomaly    1 3.188 0.538
008108014-01 008108014     008038392-01 008038392  1:1    928.8  233    4  15.35  -0.74 1.3106E+00  Col-Anomaly    1 4.978 3.059
008108870-01 008108870     008108933-01 008108933  1:1     55.9  -14   -3  14.59  -0.58 2.3087E+00   Direct-PRF    1 1.343 2.243
008108933-01 008108933     008108870-01 008108870  1:1     55.9   14    3  14.01   0.58 4.3315E-01   Direct-PRF    1 1.343 2.243
008127586-01 008127586          1919.01 008127607  1:1     19.7    3    3  14.66   0.27 2.3688E+00   Direct-PRF    0 0.487 0.128
008127639-01 008127639          3713.01 008127648  1:1     10.0    3    0  17.51  -2.12 3.9886E+02   Direct-PRF    0 2.472 1.103
008128247-01 008128247    008128965-pri 008128965  1:2    486.9  122    0  13.23   0.10 3.1000E+03  Col-Anomaly    0 0.681 0.310
008129005-01 008129005    008128965-pri 008128965  1:2     27.9   -7   -3  13.23   1.51 2.5095E+03   Direct-PRF    0 0.317 0.184
008129631-01 008129631     008129641-01 008129641  1:1      8.3    1    1  15.94  -4.78 2.2057E+01   Direct-PRF    0 3.344 2.175
008145462-01 008145462    008145477-pri 008145477  1:1     20.8    3   -5  14.79   0.29 2.7666E+02   Direct-PRF    0 0.371 0.863
008149484-02 008149484          6958.01 008081389  1:1    229.3   58    0  13.99  -0.90 1.2805E+04  Col-Anomaly    0 3.180 1.707
008159807-01 008159807     008160030-01 008160030  1:1    289.0  -73   -1  15.99  -3.95 5.6670E-01  Col-Anomaly    1 0.983 0.092
008160030-01 008160030     008159807-01 008159807  1:1    289.0   73    1  12.04   3.95 1.7646E+00  Col-Anomaly    1 0.983 0.092
008160817-01 008160817     008092488-01 008092488  1:1     74.1   16   10  15.08  -0.67 2.9807E+00   Direct-PRF    1 1.121 1.568
008160897-01 008160897     008229100-01 008229100  1:1    543.2 -136    3  15.19  -0.83 2.2448E+00  Col-Anomaly    1 4.575 0.098
008160932-01 008160932     008362712-01 008362712  1:1   1926.3 -484    1  14.67  -1.19 1.5695E-01  Col-Anomaly    1 0.962 0.858
008161707-01 008161707     008161830-01 008161830  1:2    121.8  -23   20  13.31   0.97 8.6364E-01   Direct-PRF    1 3.564 4.610
008161798-03 008161798     008161825-01 008161825  1:1     95.1  -18  -15  11.52  -1.05 7.0000E-01   Direct-PRF    1 4.021 2.608
008161816-01 008161816     008161830-01 008161830  1:1     24.2    0    6  13.31   2.23 3.7255E-01   Direct-PRF    1 3.807 0.538
008161825-01 008161825     008161798-03 008161798  1:1     95.1   18   15  10.47   1.05 1.4286E+00   Direct-PRF    1 4.021 2.608
008161830-01 008161830     008161816-01 008161816  1:1     24.2    0   -6  15.54  -2.23 2.6842E+00   Direct-PRF    1 3.807 0.538
008162376-01 008162376          6961.01 008094140  1:1    102.9   26    0  15.16  -1.16 7.4912E+03   Direct-PRF    0 0.210 0.093
008162790-01 008162790           521.01 008162789  1:1      3.4    0   -1  14.63   0.41 1.8890E+00   Direct-PRF    0 0.075 0.058
008176072-01 008176072     008176161-01 008176161  1:1     86.7  -21   -2  14.88   0.34 6.1415E-01  Col-Anomaly    1 4.700 0.034
008176161-01 008176161     008806072-02 008806072  1:1  24113.3  146 -130  14.86   0.02 9.2408E-01   Reflection    1 2.289 0.143
008176865-01 008176865     008038392-01 008038392  1:1   1455.2  366    2  15.35   0.57 8.4683E-01  Col-Anomaly    1 2.955 1.983
008228228-01 008228228     008362237-01 008362237  1:1   1640.3 -413    5  15.69  -0.02 5.9898E-01  Col-Anomaly    1 4.048 4.351
008228396-01 008228396     008295843-01 008295843  1:1    969.0 -243    4  15.96  -0.90 2.1045E+00  Col-Anomaly    1 2.630 1.518
008228620-01 008228620     008228624-01 008228624  1:1     63.6    8   14  14.89  -0.00 4.6971E-01   Direct-PRF    1 1.487 1.208
008228624-01 008228624     008228620-01 008228620  1:1     63.6   -8  -14  14.89   0.00 2.1290E+00   Direct-PRF    1 1.487 1.208
008228631-01 008228631     008295843-01 008295843  1:1    769.7 -193   -1  15.96  -0.66 1.3512E+00  Col-Anomaly    1 0.932 0.349
008229100-01 008229100     008092039-01 008092039  1:1   1194.3  300    3  14.77   0.43 6.4798E-01  Col-Anomaly    1 0.213 1.993
008240109-02 008240109          3826.01 008240123  1:2     11.7   -2   -2  15.82  -2.33 5.0666E+00   Direct-PRF    0 1.718 0.289
008240109-03 008240109          3826.01 008240123  2:1     11.7   -2   -2  15.82  -2.33 1.6403E+01   Direct-PRF    0 4.776 0.372
008240123-01 008240123    008240109-pri 008240109  1:1     11.7    2    2  13.49   2.33 9.4162E+01   Direct-PRF    0 1.997 1.524
008240123-02 008240123    008240109-sec 008240109  1:1     11.7    2    2  13.49   2.33 3.2143E+01   Direct-PRF    0 0.751 0.703
008240915-01 008240915     008374321-02 008374321  1:1   1354.0 -340    3  15.48   0.24 1.6829E+00  Col-Anomaly    1 1.035 4.248
008243283-01 008243283    008243263-pri 008243263  1:2     16.1    3    2  12.98   2.24 2.5217E+02   Direct-PRF    0 0.529 0.308
008244123-01 008244123     008107143-01 008107143  1:1   1216.9  305    0  15.86  -1.26 3.5939E+00  Col-Anomaly    1 0.870 1.481
008244179-01 008244179     008107115-01 008107115  1:1   1313.5  330   -1  15.37  -0.25 6.8150E-01  Col-Anomaly    1 3.526 0.275
008244190-01 008244190          3545.01 008244173  1:1     13.7    3    3  15.90  -1.40 4.3533E+03   Direct-PRF    0 1.038 0.691
