008155368-pri 008155368    0.71864370 54964.892030  0.1112 0.209200
008155368-sec 008155368    0.71864370 54965.252286  0.1104 0.072500
008155584-pri 008155584   26.01791500 54990.299579  0.0067 0.033100
008155584-sec 008155584   26.01791500 55012.729624  0.0071 0.004200
008164262-pri 008164262   87.45717000 54969.411534  0.0040 0.001900
008166095-pri 008166095    0.79912700 55000.088895  0.1724 0.054200
008166095-sec 008166095    0.79912700 55000.488698  0.1692 0.037700
008167938-pri 008167938    2.56570240 55002.144961  0.0233 0.002200
008167938-pri 008167938    2.56571760 55002.141385  0.0244 0.001200
008167938-sec 008167938    2.56571760 55003.413211  0.0243 0.000500
008167978-pri 008167978   22.05271570 55006.605818  0.0089 0.013400
008167978-sec 008167978   22.05271570 55019.491220  0.0055 0.009600
008176653-pri 008176653    2.86667770 54969.948836  0.0161 0.000700
008177798-pri 008177798    2.90041220 55095.503220  0.0436 0.034500
008177798-sec 008177798    2.90041220 55096.956327  0.0382 0.029400
008177958-pri 008177958    1.23525640 54954.774861  0.1857 0.003500
008177958-sec 008177958    1.23525640 54955.392736  0.1674 0.003500
008179747-pri 008179747   17.94627680 54969.948861  0.0158 0.098900
008180020-pri 008180020    5.80312560 55067.750206  0.0345 0.060600
008182360-pri 008182360    0.69514570 55000.391925  0.1873 0.092200
008182360-sec 008182360    0.69514570 55000.739637  0.1801 0.063700
008183389-pri 008183389   32.44034050 54975.254681  0.0047 0.268200
008183389-sec 008183389   32.44034050 54998.472233  0.0060 0.022900
008183540-pri 008183540    0.68420680 55000.676717  0.1549 0.211200
008183540-sec 008183540    0.68420680 55001.022310  0.1993 0.189200
008183850-pri 008183850    0.39835890 54953.664427  0.2565 0.065900
008183850-sec 008183850    0.39835890 54953.864563  0.2250 0.063800
008189196-pri 008189196    2.30413800 55006.353323  0.2634 0.014800
008189196-sec 008189196    2.30413800 55007.506083  0.2475 0.014100
008190491-pri 008190491    0.77787680 54965.196015  0.2615 0.035600
008190491-sec 008190491    0.77787680 54965.557183  0.2377 0.028300
008190613-pri 008190613    0.33258520 54964.800952  0.1940 0.175900
008190613-sec 008190613    0.33258520 54964.970005  0.1827 0.174600
008192840-pri 008192840    0.43354910 54965.014895  0.2640 0.058600
008192840-sec 008192840    0.43354910 54965.232667  0.2331 0.053400
008193315-pri 008193315    2.62387410 54967.004069  0.0619 0.224000
008193315-sec 008193315    2.62387410 54968.318368  0.0625 0.051400
008195877-pri 008195877    1.51020010 54955.144432  0.0612 0.075300
008195877-sec 008195877    1.51020010 54955.900136  0.0590 0.048400
008196180-pri 008196180    3.67166110 54954.075157  0.0409 0.127900
008196180-sec 008196180    3.67166110 54955.556672  0.0409 0.040700
008197406-pri 008197406    2.51300610 55019.208811  0.2386 0.004000
008197761-pri 008197761   19.73845000 55011.448889  0.0075 0.004900
008210370-pri 008210370  153.70000000 54963.676988  0.0349 0.006400
008210370-sec 008210370  153.70000000 54963.676988  0.2103 0.006400
008210721-pri 008210721   22.67281620 54971.142082  0.0111 0.066300
008210721-sec 008210721   22.67281620 54984.369403  0.0123 0.002600
008211605-pri 008211605   20.97952500 55001.675748  0.0067 0.008700
008211618-pri 008211618    0.33744360 55000.238288  0.1496 0.484800
008211618-sec 008211618    0.33744360 55000.406909  0.1306 0.429800
008211824-pri 008211824    0.84112620 55000.480600  0.0773 0.076100
008211824-sec 008211824    0.84112620 55000.904528  0.0739 0.078100
008218274-pri 008218274    1.18735250 54965.277730  0.1053 0.023600
008218274-sec 008218274    1.18735250 54965.876156  0.2349 0.007200
008219268-pri 008219268    6.24672980 54969.380606  0.0835 0.000500
008222813-pri 008222813    8.70421220 55190.548069  0.0162 0.001100
008222945-pri 008222945    0.45112330 54964.704201  0.2450 0.114500
008222945-sec 008222945    0.45112330 54964.933823  0.2328 0.115900
008223328-pri 008223328   35.51627920 54927.893449  0.0026 0.010000
008223328-sec 008223328   35.51627920 54933.029103  0.0023 0.000300
008223655-pri 008223655  280.15778050 55119.942114  0.0004 0.012000
008229048-pri 008229048    5.47895250 54964.930001  0.0238 0.030800
008229048-sec 008229048    5.47895250 54967.674956  0.0261 0.013400
008230809-pri 008230809    4.07834670 54973.317215  0.0660 0.036500
008230815-pri 008230815    0.34521890 54953.680087  0.2479 0.140700
008230815-sec 008230815    0.34521890 54953.856770  0.2068 0.128400
008231231-pri 008231231    0.71160990 54954.089687  0.2667 0.015900
008231231-sec 008231231    0.71160990 54954.447271  0.2306 0.011800
008231877-pri 008231877    2.61552840 54964.775873  0.0299 0.017200
008231877-sec 008231877    2.61552840 54966.082591  0.0306 0.010300
008234477-pri 008234477    4.02867190 54966.956865  0.0775 0.125400
008234477-sec 008234477    4.02867190 54968.975632  0.0795 0.063400
008240109-pri 008240109    2.30118840 54955.985319  0.0657 0.112900
008240109-sec 008240109    2.30118840 54957.134072  0.1170 0.036000
008240861-pri 008240861    0.89849970 55000.000664  0.1231 0.412200
008240861-sec 008240861    0.89849970 55000.449734  0.1224 0.421400
008241079-pri 008241079   10.91911730 55000.009202  0.0274 0.000100
008241252-pri 008241252    0.35404380 54964.647940  0.1243 0.299700
008241252-sec 008241252    0.35404380 54964.826484  0.1268 0.276500
008242350-pri 008242350    6.99355550 54958.005866  0.1171 0.002700
008242493-pri 008242493    0.28328560 54964.621844  0.1436 0.263800
008242493-sec 008242493    0.28328560 54964.763232  0.1143 0.231500
008242681-pri 008242681    4.02062900 54966.637566  0.0410 0.020900
008243263-pri 008243263    3.51855270 54966.833553  0.0302 0.034800
008243263-sec 008243263    3.51855270 54968.591774  0.0335 0.031300
008244173-pri 008244173    2.18413230 55185.699534  0.0412 0.388600
008244173-sec 008244173    2.18413230 55186.790071  0.0446 0.381600
008245326-pri 008245326    0.33076740 55001.985218  0.2467 0.116400
008245326-sec 008245326    0.33076740 55002.153049  0.2249 0.105800
008246781-pri 008246781  185.02300000 54921.150099  0.0010 0.040900
008248812-pri 008248812    0.68536600 54964.767313  0.1728 0.233100
008248812-sec 008248812    0.68536600 54965.109516  0.1787 0.148900
008257407-pri 008257407   89.69815770 55009.305099  0.0021 0.261100
008257903-pri 008257903    0.51506500 54965.057663  0.1115 0.464000
008257903-sec 008257903    0.51506500 54965.315144  0.1136 0.435100
008262223-pri 008262223    1.61301470 54955.070513  0.0813 0.155800
008262223-sec 008262223    1.61301470 54955.875569  0.0842 0.075200
008263746-pri 008263746   10.99383620 55004.767535  0.0185 0.138500
008263746-sec 008263746   10.99383620 55010.219378  0.0134 0.078900
008263752-pri 008263752   10.99380220 54993.794500  0.0163 0.010100
008263752-sec 008263752   10.99380220 54999.215544  0.0199 0.003900
008263940-pri 008263940    0.51549490 54965.133991  0.2777 0.043900
008263940-sec 008263940    0.51549490 54965.393800  0.2202 0.035900
008264097-pri 008264097    2.89747000 54999.797834  0.0423 0.209500
008264097-sec 008264097    2.89747000 55001.234110  0.0401 0.015900
008264534-pri 008264534    1.41579800 54954.872800  0.2424 0.012200
008264534-sec 008264534    1.41579800 54955.592875  0.2758 0.010200
008265951-pri 008265951    0.77995750 54954.244147  0.1995 0.294000
008265951-sec 008265951    0.77995750 54954.637012  0.1405 0.252600
008279765-pri 008279765    2.75779360 54965.474177  0.0375 0.038700
008280135-pri 008280135    0.28688500 54964.797973  0.2500 0.074400
008280135-sec 008280135    0.28688500 54964.939465  0.2541 0.080600
008285254-pri 008285254    7.53589610 54970.780437  0.0380 0.161700
008285254-sec 008285254    7.53589610 54974.554414  0.0407 0.030600
008285349-pri 008285349    0.66711030 54953.778822  0.2921 0.073400
008285349-sec 008285349    0.66711030 54954.103571  0.2482 0.048600
008285970-pri 008285970    0.56248790 54964.764619  0.0670 0.000800
008288404-pri 008288404  519.79890600 55295.598161  0.0010 0.074000
008288719-pri 008288719    1.51009670 54954.623216  0.0502 0.029600
008288719-sec 008288719    1.51009670 54955.378868  0.0520 0.020600
008288741-pri 008288741    0.21976640 55000.119225  0.1437 0.001000
008288741-sec 008288741    0.21976640 55000.228932  0.1326 0.000900
008294484-pri 008294484    1.01273950 54999.839320  0.1187 0.128200
008296467-pri 008296467   10.30335550 54970.167546  0.0236 0.418700
008296467-sec 008296467   10.30335550 54976.620538  0.0134 0.297000
008298344-pri 008298344    0.30287510 54964.796026  0.2392 0.083100
008298344-sec 008298344    0.30287510 54964.957489  0.2040 0.084900
008299947-pri 008299947    5.36560000 54999.438436  0.0270 0.330800
008299947-sec 008299947    5.36560000 55002.124992  0.0275 0.295000
008301013-pri 008301013    4.42805940 54957.310989  0.0454 0.356400
008301013-sec 008301013    4.42805940 54959.537417  0.0441 0.316300
008302455-pri 008302455    4.88397630 54957.805712  0.0303 0.089700
008302455-sec 008302455    4.88397630 54960.251607  0.0304 0.089700
008308347-pri 008308347  164.94986330 54948.054557  0.0211 0.064100
008308347-sec 008308347  164.94986330 55048.245104  0.0106 0.033600
008309175-pri 008309175    0.29959140 54964.748570  0.2592 0.090600
008309175-sec 008309175    0.29959140 54964.899324  0.2380 0.075600
008311255-pri 008311255    0.57911590 54964.763804  0.1582 0.334600
008311255-sec 008311255    0.57911590 54965.054520  0.2326 0.154300
008312222-pri 008312222   12.82327560 54969.176413  0.0165 0.108300
008312222-sec 008312222   12.82327560 54976.040712  0.0187 0.079500
008314801-pri 008314801   37.18327790 54981.962780  0.0131 0.230200
008314801-sec 008314801   37.18327790 54991.641587  0.0141 0.226100
008314879-pri 008314879    0.87775960 54999.845981  0.1398 0.341500
008314879-sec 008314879    0.87775960 55000.285475  0.1349 0.210300
008316503-pri 008316503    5.06532970 54967.981150  0.0348 0.149400
008316503-sec 008316503    5.06532970 54970.866868  0.0343 0.027100
008323764-pri 008323764    6.71424500 55000.884655  0.0216 0.020900
008328376-pri 008328376    4.34596710 55000.221037  0.1834 0.001400
008330092-pri 008330092    0.32172360 54964.942348  0.1467 0.037100
008330092-sec 008330092    0.32172360 54965.103532  0.1204 0.036200
008330575-pri 008330575    1.91415840 54964.773530  0.0658 0.055100
008330575-sec 008330575    1.91415840 54965.730609  0.0652 0.055700
008332986-pri 008332986  302.39000000 54839.791671  0.0004 0.039500
008345358-pri 008345358    9.38063320 54965.557875  0.0164 0.057600
008345358-sec 008345358    9.38063320 54970.249130  0.0162 0.015500
008356054-pri 008356054   17.08123140 55282.974394  0.0095 0.290900
008356054-sec 008356054   17.08123140 55291.842969  0.0149 0.124800
008358008-pri 008358008   10.06468920 54968.250259  0.0132 0.009500
008358008-sec 008358008   10.06468920 54973.345005  0.0149 0.004800
008360184-pri 008360184    0.48454500 54964.847229  0.1474 0.004100
008360184-sec 008360184    0.48454500 54965.092893  0.2542 0.002900
008364119-pri 008364119    7.73591040 54955.515059  0.0217 0.298100
008364119-sec 008364119    7.73591040 54959.475072  0.0254 0.244000
008364969-pri 008364969   22.57195680 54978.033983  0.0062 0.075500
008365739-pri 008365739    2.38929220 54976.979013  0.0760 0.016300
008367007-pri 008367007    0.25161600 54964.933977  0.1430 0.003000
008367007-sec 008367007    0.25161600 54965.060716  0.1514 0.002600
008374499-pri 008374499    5.25191830 54969.740178  0.0379 0.290800
008374499-sec 008374499    5.25191830 54972.409728  0.0430 0.055800
008374580-pri 008374580  176.24278630 55025.503620  0.0016 0.003500
008378656-pri 008378656    3.62944010 54967.700484  0.0624 0.141700
008378656-sec 008378656    3.62944010 54969.542062  0.0707 0.036200
008378922-pri 008378922   43.26330580 54983.377293  0.0078 0.338100
008378922-sec 008378922   43.26330580 55001.751219  0.0157 0.218700
008379547-pri 008379547    6.04203940 54959.161582  0.0463 0.121500
008380743-pri 008380743    2.03771950 55000.734331  0.1010 0.315000
008380743-sec 008380743    2.03771950 55001.751764  0.0988 0.291900
008381592-pri 008381592    5.78418010 55006.693969  0.0203 0.069200
008381592-sec 008381592    5.78418010 55009.572755  0.0207 0.037700
008382182-pri 008382182    1.25871410 54965.480967  0.2720 0.014700
008382182-sec 008382182    1.25871410 54966.115359  0.3284 0.011800
008386048-pri 008386048    0.81742230 55000.207690  0.1871 0.391900
008386048-sec 008386048    0.81742230 55000.617300  0.1543 0.210000
008386198-pri 008386198    2.58110870 54956.561538  0.2406 0.006800
008386198-sec 008386198    2.58110870 54957.892358  0.2765 0.006400
008386865-pri 008386865    1.25804120 54953.926763  0.2602 0.011300
008386865-sec 008386865    1.25804120 54954.532887  0.2711 0.011400
008386982-pri 008386982   72.25958960 54980.276256  0.0515 0.000200
008386982-sec 008386982   72.25958960 54980.276256  0.3156 0.000200
008394040-pri 008394040    0.30212650 54964.878453  0.1270 0.060500
008394040-sec 008394040    0.30212650 54965.029758  0.1267 0.053300
008397460-pri 008397460    1.41895660 54954.900654  0.2304 0.011200
008397460-sec 008397460    1.41895660 54955.633119  0.2321 0.008000
008397675-pri 008397675    0.55325890 54953.720983  0.0680 0.001100
008409588-pri 008409588    1.36083700 54953.717638  0.0438 0.001500
008410637-pri 008410637  408.32000000 54990.600000  0.0062 0.104700
008410637-sec 008410637  408.32000000 55085.207744  0.0216 0.025100
008411947-pri 008411947    1.79767480 54966.032880  0.0634 0.469200
008411947-sec 008411947    1.79767480 54966.928841  0.0630 0.293300
008414159-pri 008414159   11.93113280 54975.852889  0.0160 0.286900
008414159-sec 008414159   11.93113280 54981.817262  0.0126 0.049800
008414914-pri 008414914  100.30250000 55009.771842  0.0040 0.182800
008414914-sec 008414914  100.30250000 55089.271604  0.0034 0.104500
008415863-pri 008415863   27.53379930 54980.240265  0.0052 0.045900
008415863-sec 008415863   27.53379930 54990.163446  0.0045 0.000600
008428136-pri 008428136    0.46814440 55000.010912  0.1512 0.203000
008428136-sec 008428136    0.46814440 55000.246108  0.1741 0.189700
008429415-pri 008429415    1.35257540 55000.190868  0.1340 0.000100
008429450-pri 008429450    2.70514260 54954.217684  0.0638 0.349500
008429450-sec 008429450    2.70514260 54955.569985  0.0638 0.268600
008429817-pri 008429817    6.26349470 54967.897014  0.0072 0.002600
008430105-pri 008430105   63.32710560 54976.635546  0.0338 0.019700
008430105-sec 008430105   63.32710560 54998.249087  0.0331 0.012300
008430210-pri 008430210    1.97545920 54966.008067  0.2807 0.005800
008430210-sec 008430210    1.97545920 54967.002316  0.2384 0.005000
008431389-pri 008431389    0.35109260 54964.949522  0.1672 0.216600
008431389-sec 008431389    0.35109260 54965.128439  0.1526 0.193000
008432040-pri 008432040    5.32775800 55095.498914  0.2322 0.001300
008432040-sec 008432040    5.32775800 55098.164391  0.2472 0.001200
008432859-pri 008432859    0.35117050 55000.451536  0.2023 0.254700
008432859-sec 008432859    0.35117050 55000.626349  0.1545 0.231100
008435232-pri 008435232   49.56828170 55010.005261  0.0617 0.034400
008435247-pri 008435247    0.69612960 55288.002380  0.0640 0.020200
008443179-pri 008443179  574.72957570 55244.668253  0.0002 0.021500
008444552-pri 008444552    1.17809960 54964.589475  0.0650 0.061000
008444552-sec 008444552    1.17809960 54965.178289  0.0668 0.059400
008445775-pri 008445775   26.50827090 54982.621176  0.0060 0.043000
008445775-sec 008445775   26.50827090 54995.875311  0.0060 0.042700
008452840-pri 008452840    1.20115960 54954.148064  0.2502 0.002800
008452840-sec 008452840    1.20115960 54954.773508  0.2660 0.001700
008453191-pri 008453191   11.55353070 54976.094839  0.0243 0.136000
008453191-sec 008453191   11.55353070 54981.876226  0.0234 0.124000
008453324-pri 008453324    2.52454370 54958.728589  0.0481 0.007400
008453324-sec 008453324    2.52454370 54959.993638  0.0501 0.006700
008454250-pri 008454250    5.08286950 54954.991970  0.0560 0.002300
008455359-pri 008455359    2.96367830 55002.026589  0.2755 0.025200
008455359-sec 008455359    2.96367830 55003.522950  0.2721 0.009100
008456998-pri 008456998    7.53151150 54961.709393  0.0915 0.001100
008456998-sec 008456998    7.53151150 54962.082956  0.3471 0.002100
008458207-pri 008458207    3.53016220 54967.774915  0.0491 0.076100
008459354-pri 008459354   53.55731810 54963.399820  0.0111 0.002400
008460600-pri 008460600    6.35208720 54967.206457  0.0245 0.069100
008460600-sec 008460600    6.35208720 54970.334860  0.0344 0.001700
008474892-pri 008474892  199.44000000 55073.861211  0.0014 0.025900
008479107-pri 008479107    0.76757660 54964.817985  0.0855 0.161800
008479107-sec 008479107    0.76757660 54965.202311  0.0811 0.097400
008479386-pri 008479386   11.72075570 54973.703543  0.0318 0.332600
008479386-sec 008479386   11.72075570 54979.566265  0.0284 0.307100
008480642-pri 008480642   31.59122170 54995.499925  0.0035 0.001300
008481574-pri 008481574    0.32686480 54964.728369  0.2841 0.045200
008481574-sec 008481574    0.32686480 54964.893959  0.2352 0.041700
008488876-pri 008488876    5.80188110 54958.377657  0.0269 0.032900
008488876-sec 008488876    5.80188110 54961.784522  0.0248 0.000900
008491745-pri 008491745  111.31992850 55059.647590  0.0085 0.067000
008491745-sec 008491745  111.31992850 55126.138983  0.0090 0.016200
008494410-pri 008494410  208.86768880 54897.818947  0.0010 0.017300
008495415-pri 008495415    2.23721850 54966.667498  0.0351 0.000500
008496820-pri 008496820    0.43696690 54953.982720  0.2052 0.342300
008496820-sec 008496820    0.43696690 54954.201990  0.1331 0.309500
008504570-pri 008504570    4.00770460 54955.777160  0.0476 0.165600
008504570-sec 008504570    4.00770460 54957.777005  0.0527 0.051900
008506766-pri 008506766   48.93741120 55071.647139  0.0051 0.006400
008507073-pri 008507073  209.06300070 55133.827558  0.0017 0.236600
008508485-pri 008508485   12.59579560 55005.644464  0.0965 0.000400
008509346-pri 008509346    6.09903310 54968.521635  0.0281 0.049800
008509346-sec 008509346    6.09903310 54971.606526  0.0314 0.005700
008509781-pri 008509781   70.33588060 54961.610592  0.0024 0.023500
008523194-pri 008523194    0.87853270 54954.223740  0.2582 0.057400
008523194-sec 008523194    0.87853270 54954.670386  0.2265 0.052100
008539720-pri 008539720    0.74449910 54953.983567  0.2118 0.174500
008539720-sec 008539720    0.74449910 54954.357082  0.1923 0.144500
008539850-pri 008539850    0.64210450 54964.745399  0.2230 0.131800
008539850-sec 008539850    0.64210450 54965.070497  0.1724 0.125400
008543278-pri 008543278    7.54929990 54968.010552  0.0119 0.040500
008543278-sec 008543278    7.54929990 54971.847861  0.0116 0.016500
008545456-pri 008545456    0.31520450 54953.665175  0.1185 0.029600
008545456-sec 008545456    0.31520450 54953.823786  0.1143 0.026300
008548416-pri 008548416    1.16364820 54954.934698  0.2830 0.030100
008548416-sec 008548416    1.16364820 54955.529904  0.2572 0.017300
008552540-pri 008552540    1.06193430 54954.105667  0.1081 0.395200
008552540-sec 008552540    1.06193430 54954.636740  0.1098 0.239200
008552719-pri 008552719   88.40746580 55009.270241  0.0068 0.001900
008553788-pri 008553788    1.60616320 54954.997634  0.0972 0.146600
008553788-sec 008553788    1.60616320 54955.798146  0.0875 0.027600
008553907-pri 008553907   42.03221290 54957.882820  0.0062 0.375900
008553907-sec 008553907   42.03221290 54966.570878  0.0104 0.343200
008554005-pri 008554005    0.60834070 54954.006655  0.1292 0.386100
008554005-sec 008554005    0.60834070 54954.311190  0.1270 0.363100
008554498-pri 008554498    4.78032110 54999.437661  0.0171 0.001000
008555573-pri 008555573    0.32636190 54964.830102  0.2619 0.095300
008555573-sec 008555573    0.32636190 54964.992826  0.2435 0.086200
008555795-pri 008555795    0.23452340 55000.099196  0.1157 0.002900
008559589-pri 008559589  223.11304790 54973.946057  0.0014 0.011000
008559589-sec 008559589  223.11304790 55062.276513  0.0018 0.008500
008559863-pri 008559863   22.47049630 54976.284087  0.0118 0.044300
008559863-sec 008559863   22.47049630 54987.020490  0.0119 0.036300
008560285-pri 008560285   85.34087900 55304.569760  0.0045 0.043100
008560285-sec 008560285   85.34087900 55356.994662  0.0044 0.002100
008560840-pri 008560840   31.97384130 54966.854549  0.0182 0.000900
008560861-pri 008560861   31.97323250 54966.867732  0.0150 0.071200
008560861-sec 008560861   31.97323250 54983.602522  0.0154 0.033000
008561192-pri 008561192    2.74259320 55001.352936  0.1122 0.657600
008561192-sec 008561192    2.74259320 55002.720941  0.1047 0.119200
008563964-pri 008563964    0.33843630 54953.843362  0.2624 0.011100
008563964-sec 008563964    0.33843630 54954.013359  0.2696 0.011100
008564672-pri 008564672    0.43479120 55063.217627  0.0789 0.000500
008565912-pri 008565912    1.01217360 55000.334268  0.1376 0.323800
008565912-sec 008565912    1.01217360 55000.840557  0.1406 0.084500
008569819-pri 008569819   20.84992180 54970.557967  0.0229 0.313100
008569819-sec 008569819   20.84992180 54981.043393  0.0097 0.145500
008572936-pri 008572936   27.79580790 54979.723069  0.0068 0.397800
008572936-sec 008572936   27.79580790 54996.975927  0.0185 0.387800
008574270-pri 008574270   15.12018970 54972.696614  0.0090 0.022200
008574270-sec 008574270   15.12018970 54982.446112  0.0108 0.008000
008579707-pri 008579707    0.78859220 54953.851710  0.2449 0.035200
008579707-sec 008579707    0.78859220 54954.248845  0.3171 0.030400
008579812-pri 008579812    0.66106190 55000.069192  0.1695 0.389400
008579812-sec 008579812    0.66106190 55000.400516  0.1846 0.181500
008580438-pri 008580438    6.49603250 54968.467897  0.0321 0.111500
008580438-sec 008580438    6.49603250 54971.722409  0.0299 0.004300
008581658-pri 008581658    3.48165750 54956.737784  0.0491 0.336500
008581658-sec 008581658    3.48165750 54958.485924  0.0518 0.090500
008587078-pri 008587078    0.58414740 55000.262147  0.2590 0.072100
008587078-sec 008587078    0.58414740 55000.555739  0.2310 0.050900
008587792-pri 008587792    0.36816870 54953.660533  0.1139 0.344300
008587792-sec 008587792    0.36816870 54953.844912  0.1218 0.321400
008589754-pri 008589754    8.93938110 55001.777970  0.0291 0.281900
008589754-sec 008589754    8.93938110 55006.256600  0.0271 0.236200
008590527-pri 008590527    0.73977000 54953.870653  0.0908 0.021200
008590527-sec 008590527    0.73977000 54954.240612  0.0926 0.005800
008590780-pri 008590780    8.65389300 54960.864402  0.0222 0.378400
008590780-sec 008590780    8.65389300 54965.196541  0.0201 0.385400
008604993-pri 008604993    6.57042090 54967.018723  0.0243 0.057400
008604993-sec 008604993    6.57042090 54970.343356  0.0233 0.021600
008605074-pri 008605074   37.60162240 54990.121597  0.0090 0.063700
008605074-sec 008605074   37.60162240 55005.741311  0.0105 0.002800
008608310-pri 008608310    0.95038240 54964.955191  0.1377 0.258300
008608310-sec 008608310    0.95038240 54965.430762  0.1374 0.251400
008608490-pri 008608490    1.08281000 54965.473637  0.0815 0.405800
008608490-sec 008608490    1.08281000 54966.014501  0.0873 0.218900
008610483-pri 008610483   48.79936810 54993.195479  0.0072 0.278300
008610483-sec 008610483   48.79936810 55027.921109  0.0118 0.122400
008616873-pri 008616873    0.57607880 54964.802731  0.1037 0.009800
008618226-pri 008618226    5.88203620 54970.650002  0.0300 0.230500
008618226-sec 008618226    5.88203620 54973.585726  0.0441 0.037000
008620561-pri 008620561    0.78204670 55002.205025  0.0883 0.236600
008620561-sec 008620561    0.78204670 55002.596596  0.0856 0.132700
008621026-pri 008621026    4.05942870 54954.009536  0.0479 0.251000
008621026-sec 008621026    4.05942870 54956.038438  0.0571 0.042200
008621353-pri 008621353   11.34435140 55005.848346  0.0182 0.128700
008621353-sec 008621353   11.34435140 55010.920406  0.0109 0.040100
008624520-pri 008624520   10.24059360 55005.631953  0.0041 0.003000
008624778-pri 008624778    0.27626170 55000.117411  0.1846 0.351800
008624778-sec 008624778    0.27626170 55000.255901  0.1449 0.336500
008625469-pri 008625469    0.30224580 55000.520801  0.1872 0.364100
008625469-sec 008625469    0.30224580 55000.672256  0.1617 0.346800
008625821-pri 008625821   45.39614340 55060.713904  0.0033 0.001200
008625821-sec 008625821   45.39614340 55079.058486  0.0024 0.001200
008626039-pri 008626039    0.28289060 55000.051783  0.1632 0.162900
008626039-sec 008626039    0.28289060 55000.194416  0.1604 0.156100
008631160-pri 008631160  161.96501510 54949.991935  0.0036 0.003900
008647309-pri 008647309    1.02203710 55000.112942  0.1346 0.119900
008652599-pri 008652599    1.36099320 54955.141476  0.2500 0.058500
008652599-sec 008652599    1.36099320 54955.829866  0.3186 0.047600
008654097-pri 008654097    3.04159030 55003.400402  0.2591 0.005100
008654097-sec 008654097    3.04159030 55004.925455  0.2521 0.004400
008668810-pri 008668810  313.10000000 54944.866047  0.0013 0.436500
008668810-sec 008668810  313.10000000 55177.468037  0.0014 0.063800
008669092-pri 008669092    1.00083120 54954.288860  0.0506 0.003200
008677949-pri 008677949    0.28495070 55001.951829  0.2494 0.132200
008677949-sec 008677949    0.28495070 55002.094247  0.2453 0.112100
008678664-pri 008678664   15.42040020 55012.776741  0.0054 0.013700
008682849-pri 008682849    0.35255480 55003.039756  0.2203 0.309100
008682849-sec 008682849    0.35255480 55003.216562  0.1421 0.280600
008685306-pri 008685306    0.80808210 54954.092069  0.2491 0.030200
008685306-sec 008685306    0.80808210 54954.507989  0.2782 0.018700
008686150-pri 008686150   51.42588970 55006.536005  0.0136 0.070000
008686150-sec 008686150   51.42588970 55040.610800  0.0060 0.002900
008690001-pri 008690001   19.35927170 54986.633046  0.0223 0.374000
008690001-sec 008690001   19.35927170 54994.274151  0.0164 0.343500
008690104-pri 008690104    0.40877440 54964.833394  0.1204 0.384500
008690104-sec 008690104    0.40877440 54965.039008  0.1191 0.371500
008694926-pri 008694926    0.37148630 55000.015425  0.1252 0.159700
008694926-sec 008694926    0.37148630 55000.202468  0.1300 0.147900
008695779-pri 008695779   10.23893910 55006.674439  0.0124 0.003200
008696274-pri 008696274    0.39148650 54964.693053  0.2142 0.116300
008696274-sec 008696274    0.39148650 54964.890323  0.2540 0.109300
008696327-pri 008696327    0.87922890 55000.020604  0.1880 0.408700
008696327-sec 008696327    0.87922890 55000.461977  0.1678 0.256700
008700506-pri 008700506   43.79779540 55005.598901  0.0074 0.337100
008700506-sec 008700506   43.79779540 55035.701126  0.0171 0.372300
008700558-pri 008700558    4.79181460 55006.496825  0.0242 0.000100
008701327-pri 008701327    8.50884120 54954.075179  0.0260 0.293000
008701327-sec 008701327    8.50884120 54958.318538  0.0262 0.256500
008702921-pri 008702921   19.38438290 54970.214339  0.0484 0.005200
008702921-sec 008702921   19.38438290 54978.817128  0.2118 0.001300
008703129-pri 008703129  253.36232680 55068.742867  0.0043 0.001100
008703528-pri 008703528    0.39987480 54953.967981  0.1436 0.473500
008703528-sec 008703528    0.39987480 54954.168438  0.1315 0.460600
008703887-pri 008703887   14.17098000 55008.607704  0.0113 0.015400
008711548-pri 008711548   18.77816100 54982.814672  0.0141 0.455100
008711548-sec 008711548   18.77816100 54994.077813  0.0188 0.209600
008715667-pri 008715667    0.40570790 54964.914772  0.1535 0.205800
008715667-sec 008715667    0.40570790 54965.120304  0.1565 0.192200
008719419-pri 008719419   12.62533610 54998.307222  0.0108 0.035600
008719897-pri 008719897    3.15142450 54955.237444  0.0680 0.179300
008719897-sec 008719897    3.15142450 54956.812841  0.0710 0.160100
008733497-pri 008733497   76.81989780 55021.124800  0.0032 0.177500
008736072-pri 008736072    0.47763160 54999.909231  0.2784 0.025700
008736072-sec 008736072    0.47763160 55000.151342  0.2390 0.016100
008736245-pri 008736245    5.06948150 54969.011910  0.0368 0.349500
008736245-sec 008736245    5.06948150 54971.552734  0.0364 0.162000
008738115-pri 008738115   37.59426560 55039.172335  0.0084 0.028900
008738115-sec 008738115   37.59426560 55047.473149  0.0033 0.011900
008739802-pri 008739802    0.27451290 55001.999865  0.2536 0.038200
008739802-sec 008739802    0.27451290 55002.145329  0.2422 0.035900
008742270-pri 008742270  397.39549740 55207.577698  0.0005 0.029800
008746310-pri 008746310    6.85562440 54969.021701  0.0170 0.064300
008746310-sec 008746310    6.85562440 54972.444029  0.0133 0.008600
008758161-pri 008758161    0.99821760 54953.832607  0.1327 0.086200
008758716-pri 008758716    0.10720490 54953.672989  0.2459 0.014400
008758716-sec 008758716    0.10720490 54953.726817  0.2445 0.014300
008760135-pri 008760135  184.65355280 55047.852662  0.0026 0.398400
